ID, tic_id, r_s, e_r_s, r_p, a, real_period, inc, period, duration, depth, vshape, snr, oot_variability
020004,1920376931,6744493.730165992,90185.99234827021,0.6,1672727307.4800646,0.537368978514033,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020005,1920376931,6744493.730165992,90185.99234827021,0.6,2090909134.3500805,0.750995978098126,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020005,1920376931,6744493.730165992,90185.99234827021,0.6,2090909134.3500805,0.750995978098126,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020005,1920376931,6744493.730165992,90185.99234827021,0.6,2090909134.3500805,0.750995978098126,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020005,1920376931,6744493.730165992,90185.99234827021,0.6,2090909134.3500805,0.750995978098126,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020006,1920376931,6744493.730165992,90185.99234827021,0.6,2602020256.0801,1.0425595744563994,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020006,1920376931,6744493.730165992,90185.99234827021,0.6,2602020256.0801,1.0425595744563994,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020006,1920376931,6744493.730165992,90185.99234827021,0.6,2602020256.0801,1.0425595744563994,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020006,1920376931,6744493.730165992,90185.99234827021,0.6,2602020256.0801,1.0425595744563994,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020007,1920376931,6744493.730165992,90185.99234827021,0.6,3206060672.670123,1.425911188092795,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020007,1920376931,6744493.730165992,90185.99234827021,0.6,3206060672.670123,1.425911188092795,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020007,1920376931,6744493.730165992,90185.99234827021,0.6,3206060672.670123,1.425911188092795,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020007,1920376931,6744493.730165992,90185.99234827021,0.6,3206060672.670123,1.425911188092795,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
020008,1920376931,6744493.730165992,90185.99234827021,0.6,3903030384.1201515,1.91530423790351,90.0,7.2327974297656485,0.01 d,0.1967502236366272,1.9999959266578036,0.3503965798571015,0.5615072604785861
020008,1920376931,6744493.730165992,90185.99234827021,0.6,3903030384.1201515,1.91530423790351,90.0,1.963866088995212,0.01 d,0.02073138952255249,1.999978726403544,0.03691292193316987,0.5616295984394373
020008,1920376931,6744493.730165992,90185.99234827021,0.6,3903030384.1201515,1.91530423790351,90.0,3.1998488023740377,0.01 d,0.03547012805938721,1.9999959809603798,0.06315401413575794,0.5616448700020786
020008,1920376931,6744493.730165992,90185.99234827021,0.6,3903030384.1201515,1.91530423790351,90.0,9.077939801587544,0.01 d,0.0015123486518859863,1.954549795358167,0.002693273533212598,0.5615280561874539
